80643,6400900,單 157號以下,odd;<NUMBER:157
80642,6400900,單 159號至 299之   1號,odd;~NUMBER:159:299之1
80652,6400900,單 521號以上,odd;>NUMBER:521
80643,6400900,雙 160巷以下,even;<LANE:160
80642,6400900,雙 162號至 234號,even;~NUMBER:162:234
80652,6400900,雙 460之   1號以上,even;>NUMBER:460之1
