60666,1001013,單  67號以下,odd;<NUMBER:67
60658,1001013,單  69號以上,odd;>NUMBER:69
60666,1001013,雙 382號以下,even;<NUMBER:382
60658,1001013,雙 384號以上,even;>NUMBER:384
