71045,6703100,單  55號以下,odd;<NUMBER:55
71044,6703100,單  57號以上,odd;>NUMBER:57
71045,6703100,雙  76號以下,even;<NUMBER:76
71044,6703100,雙  78號以上,even;>NUMBER:78
