70147,6703200,單 387號以下,odd;<NUMBER:387
70168,6703200,單 389號至 589號,odd;~NUMBER:389:589
70171,6703200,單 591號以上,odd;>NUMBER:591
70147,6703200,雙 276號以下,even;<NUMBER:276
70168,6703200,雙 278號以上,even;>NUMBER:278
