30050,1001801,單  13號以下,odd;<NUMBER:13
30050,1001802,單  15號以上,odd;>NUMBER:15
30050,1001801,雙  16號以下,even;<NUMBER:16
30050,1001802,雙  20號以上,even;>NUMBER:20
