80673,6400900,單  79號以下,odd;<NUMBER:79
80664,6400900,單  81號以上,odd;>NUMBER:81
80673,6400900,雙 100號以下,even;<NUMBER:100
80664,6400900,雙 102號以上,even;>NUMBER:102
