40870,6600700,單 765號以下,odd;<NUMBER:765
40871,6600700,單 767號以上,odd;>NUMBER:767
40870,6600700,雙 780號以下,even;<NUMBER:780
40871,6600700,雙 782號以上,even;>NUMBER:782
