71090,6703100,單 111號以下,odd;<NUMBER:111
71076,6703100,單 113號以上,odd;>NUMBER:113
71090,6703100,雙 158號以下,even;<NUMBER:158
71076,6703100,雙 160號以上,even;>NUMBER:160
