23449,6500400,單  83號以下,odd;<NUMBER:83
23452,6500400,單  85號以上,odd;>NUMBER:85
23449,6500400,雙  70號以下,even;<NUMBER:70
23452,6500400,雙  72號以上,even;>NUMBER:72
