30048,1001802,單 121號以下,odd;<NUMBER:121
30049,1001802,單 123號以上,odd;>NUMBER:123
30048,1001802,雙 108號以下,even;<NUMBER:108
30049,1001802,雙 110號以上,even;>NUMBER:110
