80773,6400500,單 115號以下,odd;<NUMBER:115
80768,6400500,單 123號至 667號,odd;~NUMBER:123:667
80773,6400500,雙  88號以下,even;<NUMBER:88
80768,6400500,雙 150號至 852巷,even;~LANE:150:852
