24148,6500200,單  49號以下,odd;<NUMBER:49
24149,6500200,單  51號以上,odd;>NUMBER:51
24148,6500200,雙  56號以下,even;<NUMBER:56
24149,6500200,雙  58號以上,even;>NUMBER:58
