72141,6700700,單 435號以下,odd;<NUMBER:435
72147,6700700,單 439號以上,odd;>NUMBER:439
72141,6700700,雙 448號以下,even;<NUMBER:448
72147,6700700,雙 450號以上,even;>NUMBER:450
