43654,6601200,單  39號以下,odd;<NUMBER:39
43655,6601200,單  41號以上,odd;>NUMBER:41
43654,6601200,雙  72號以下,even;<NUMBER:72
43655,6601200,雙  74號以上,even;>NUMBER:74
