24248,6500500,單  49號以下,odd;<NUMBER:49
24249,6500500,單  51號以上,odd;>NUMBER:51
24248,6500500,雙  86號以下,even;<NUMBER:86
24249,6500500,雙  88號以上,even;>NUMBER:88
