97366,1001505,單 275號以下,odd;<NUMBER:275
97367,1001505,單 277號以上,odd;>NUMBER:277
97366,1001505,雙 186號以下,even;<NUMBER:186
97367,1001505,雙 188號以上,even;>NUMBER:188
