30341,1000405,單  23號以下,odd;<NUMBER:23
30342,1000405,單  25號以上,odd;>NUMBER:25
30341,1000405,雙  58號以下,even;<NUMBER:58
30342,1000405,雙  70號以上,even;>NUMBER:70
