70846,6703600,單 347號以下,odd;<NUMBER:347
70845,6703600,單 349號以上,odd;>NUMBER:349
70846,6703600,雙 380號以下,even;<NUMBER:380
70845,6703600,雙 382號以上,even;>NUMBER:382
