30343,1000405,單  61號以下,odd;<NUMBER:61
30348,1000405,單  63號以上,odd;>NUMBER:63
30343,1000405,雙  66號以下,even;<NUMBER:66
30348,1000405,雙  68號以上,even;>NUMBER:68
