71076,6703100,單 463號以下,odd;<NUMBER:463
71060,6703100,單 465號至 469號,odd;~NUMBER:465:469
71076,6703100,單 471號以上,odd;>NUMBER:471
71076,6703100,雙 132號以下,even;<NUMBER:132
71060,6703100,雙 134號至 222號,even;~NUMBER:134:222
71076,6703100,雙 224號以上,even;>NUMBER:224
