30268,1000401,單  81號以下,odd;<NUMBER:81
30251,1000401,單  83號以上,odd;>NUMBER:83
30268,1000401,雙  84號以下,even;<NUMBER:84
30251,1000401,雙  86號以上,even;>NUMBER:86
