35850,1000502,連  58號以下,<NUMBER:58
35856,1000502,連  59號以上,>NUMBER:59
35850,1000502,連  58號以下,=SECTION:1;<NUMBER:58
35856,1000502,連  59號以上,=SECTION:1;>NUMBER:59
