26442,1000207,單  79號以下,odd;<NUMBER:79
26443,1000207,單 103號以上,odd;>NUMBER:103
26442,1000207,雙 134號以下,even;<NUMBER:134
26443,1000207,雙 136號至 424號,even;~NUMBER:136:424
26444,1000207,雙 426號至 432號,even;~NUMBER:426:432
