95046,1001401,單  79號以下,odd;<NUMBER:79
95043,1001401,單  81號以上,odd;>NUMBER:81
95046,1001401,雙  88號以下,even;<NUMBER:88
95043,1001401,雙  90號以上,even;>NUMBER:90
