82056,6401900,單  55號以下,odd;<NUMBER:55
82055,6401900,單  57號以上,odd;>NUMBER:57
82056,6401900,雙  60號以下,even;<NUMBER:60
82055,6401900,雙  62號以上,even;>NUMBER:62
