10352,6300600,單  39號以下,odd;<NUMBER:39
10353,6300600,單  41號以上,odd;>NUMBER:41
10352,6300600,雙  10號以下,even;<NUMBER:10
10353,6300600,雙  12號以上,even;>NUMBER:12
