81163,6400400,單 305號以下,odd;<NUMBER:305
81167,6400400,單 307號以上,odd;>NUMBER:307
81163,6400400,雙 124號以下,even;<NUMBER:124
81167,6400400,雙 126號以上,even;>NUMBER:126
