82046,6401900,單  99號以下,odd;<NUMBER:99
82052,6401900,單 101號至 153號,odd;~NUMBER:101:153
82063,6401900,單 155號至 183號,odd;~NUMBER:155:183
82059,6401900,單 185號以上,odd;>NUMBER:185
82046,6401900,雙 122號以下,even;<NUMBER:122
82052,6401900,雙 124號至 178號,even;~NUMBER:124:178
82063,6401900,雙 180號至 238號,even;~NUMBER:180:238
82059,6401900,雙 240號以上,even;>NUMBER:240
