60071,1002001,單 107號以下,odd;<NUMBER:107
60073,1002001,單 109號以上,odd;>NUMBER:109
60071,1002001,雙  84號以下,even;<NUMBER:84
60073,1002001,雙  86號以上,even;>NUMBER:86
