81460,6401700,單  55號以下,odd;<NUMBER:55
81461,6401700,單  57號至 999號,odd;~NUMBER:57:999
81460,6401700,雙  18號以下,even;<NUMBER:18
81461,6401700,雙  20號至 176號,even;~NUMBER:20:176
81460,6401700,雙 178號至 998號,even;~NUMBER:178:998
