42344,6601000,單 221號以下,odd;<NUMBER:221
42354,6601000,雙  28號至  30巷,even;~LANE:28:30
42344,6601000,雙  48號至 176號,even;~NUMBER:48:176
42348,6601000,雙 178號至 220號,even;~NUMBER:178:220
