90064,1001301,單  49號以下,odd;<NUMBER:49
90065,1001301,單  51號以上,odd;>NUMBER:51
90064,1001301,雙  52之   4號以下,even;<NUMBER:52之4
90065,1001301,雙  54號以上,even;>NUMBER:54
