60095,1002002,單 123號以下,odd;<NUMBER:123
60096,1002002,單 125號至 167號,odd;~NUMBER:125:167
60085,1002002,單 169號以上,odd;>NUMBER:169
60089,1002002,雙  90號以下,even;<NUMBER:90
60095,1002002,雙  92號至 130號,even;~NUMBER:92:130
60096,1002002,雙 132號至 190號,even;~NUMBER:132:190
60085,1002002,雙 192號以上,even;>NUMBER:192
