11162,6301100,單  89號以下,odd;<NUMBER:89
11161,6301100,單  91號以上,odd;>NUMBER:91
11162,6301100,雙  84號以下,even;<NUMBER:84
11161,6301100,雙  86號以上,even;>NUMBER:86
