71044,6703100,單  83號以下,odd;<NUMBER:83
71082,6703100,單  85號以上,odd;>NUMBER:85
71044,6703100,雙 106號以下,even;<NUMBER:106
71082,6703100,雙 108號以上,even;>NUMBER:108
