41250,6602800,單 139號以下,odd;<NUMBER:139
41247,6602800,單 141號以上,odd;>NUMBER:141
41250,6602800,雙 154號以下,even;<NUMBER:154
41247,6602800,雙 156號以上,even;>NUMBER:156
