91343,1001305,單 801號以下,odd;<NUMBER:801
91344,1001305,單 803號以上,odd;>NUMBER:803
91343,1001305,雙 752號以下,even;<NUMBER:752
91344,1001305,雙 754號以上,even;>NUMBER:754
