33391,6800700,單  11號至 319號,1段;odd;11號~319號
33393,6800700,單 327號至 543號,1段;odd;327號~543號
33391,6800700,雙 326號以下,1段;even;<326號
33393,6800700,雙 328號至 580號,1段;even;328號~580號
