30744,1000407,單  73號以下,odd;<NUMBER:73
30742,1000407,單  75號以上,odd;>NUMBER:75
30744,1000407,雙  80號以下,even;<NUMBER:80
30742,1000407,雙  82號以上,even;>NUMBER:82
