81368,6400300,單  99號以下,odd;<NUMBER:99
81369,6400300,單 101號至 255號,odd;~NUMBER:101:255
81361,6400300,單 257號以上,odd;>NUMBER:257
81368,6400300,雙 178號以下,even;<NUMBER:178
81369,6400300,雙 182號至 222號,even;~NUMBER:182:222
81361,6400300,雙 224號以上,even;>NUMBER:224
