33561,6800300,單  69號以下,odd;<NUMBER:69
33548,6800300,單  71號以上,odd;>NUMBER:71
33561,6800300,雙  82號以下,even;<NUMBER:82
33548,6800300,雙  84號以上,even;>NUMBER:84
