90067,1001301,單  49號以下,odd;<NUMBER:49
90062,1001301,單  51號以上,odd;>NUMBER:51
90067,1001301,雙  86號以下,even;<NUMBER:86
90062,1001301,雙  88號以上,even;>NUMBER:88
