70449,6703400,單 119號以下,odd;<NUMBER:119
70443,6703400,單 121號以上,odd;>NUMBER:121
70449,6703400,雙 100號以下,even;<NUMBER:100
70443,6703400,雙 102號以上,even;>NUMBER:102
