73241,6700300,單 159號以下,odd;<NUMBER:159
73242,6700300,單 161號以上,odd;>NUMBER:161
73241,6700300,雙 178號以下,even;<NUMBER:178
73242,6700300,雙 180號以上,even;>NUMBER:180
