83045,6401200,單  47號以下,odd;<NUMBER:47
83046,6401200,單  49號以上,odd;>NUMBER:49
83045,6401200,雙  64號以下,even;<NUMBER:64
83062,6401200,雙  66號至 116號,even;~NUMBER:66:116
83046,6401200,雙 118號以上,even;>NUMBER:118
