30045,1001801,單 169號以下,odd;<NUMBER:169
30045,1001802,單 171號以上,odd;>NUMBER:171
30045,1001801,雙 258號以下,even;<NUMBER:258
30045,1001802,雙 288號以上,even;>NUMBER:288
