24886,6500500,單  99號以下,odd;<NUMBER:99
24886,6501500,單 101號至 149號,odd;~NUMBER:101:149
24886,6500500,雙 100號以下,even;<NUMBER:100
24886,6501500,雙 102號至 132號,even;~NUMBER:102:132
24803,6501500,雙 134號至 136之   1號,even;~NUMBER:134:136之1
24886,6501500,雙 138號至 144號,even;~NUMBER:138:144
