10344,6300600,單 139號以下,odd;<NUMBER:139
10347,6300600,單 141號以上,odd;>NUMBER:141
10344,6300600,雙  78號以下,even;<NUMBER:78
10347,6300600,雙  80號以上,even;>NUMBER:80
