11076,6300200,單  59號以下,odd;<NUMBER:59
11075,6300200,單  61號至 131號,odd;~NUMBER:61:131
11085,6300200,單 133號至 253號,odd;~NUMBER:133:253
11086,6300200,單 255號至 303號,odd;~NUMBER:255:303
11080,6300200,單 305號以上,odd;>NUMBER:305
11076,6300200,雙  38號以下,even;<NUMBER:38
11075,6300200,雙  40號至 250號,even;~NUMBER:40:250
11086,6300200,雙 252號以上,even;>NUMBER:252
