83155,6401400,單 301號以下,odd;<NUMBER:301
83152,6401400,單 303號至 771之   9號,odd;~NUMBER:303:771之9
83154,6401400,單 773號以上,odd;>NUMBER:773
83155,6401400,雙 498號以下,even;<NUMBER:498
83167,6401400,雙 500號以上,even;>NUMBER:500
