10349,6300600,單  99號以下,odd;<NUMBER:99
10341,6300600,單 101號以上,odd;>NUMBER:101
10349,6300600,雙  14號以下,even;<NUMBER:14
10341,6300600,雙  16號以上,even;>NUMBER:16
