55753,1000804,單 131號以下,odd;<NUMBER:131
55769,1000804,單 133號以上,odd;>NUMBER:133
55753,1000804,雙  98號以下,even;<NUMBER:98
55769,1000804,雙 150號以上,even;>NUMBER:150
