90070,1001301,單  61號以下,odd;<NUMBER:61
90071,1001301,單  63號以上,odd;>NUMBER:63
90070,1001301,雙  48號以下,even;<NUMBER:48
90071,1001301,雙  50號以上,even;>NUMBER:50
