41145,6602700,單 269號以下,odd;<NUMBER:269
41154,6602700,單 271號以上,odd;>NUMBER:271
41145,6602700,雙 102號以下,even;<NUMBER:102
41154,6602700,雙 118號以上,even;>NUMBER:118
