81359,6400300,單 111號以下,odd;<NUMBER:111
81358,6400300,單 121號以上,odd;>NUMBER:121
81359,6400300,雙  86號以下,even;<NUMBER:86
81358,6400300,雙 100號以上,even;>NUMBER:100
