41265,6602800,單 501號以下,odd;<NUMBER:501
41257,6602800,單 503號以上,odd;>NUMBER:503
41265,6602800,雙 500號以下,even;<NUMBER:500
41257,6602800,雙 502號以上,even;>NUMBER:502
41241,6602800,全,=SECTION:1;all
