30050,1001801,單  61號以下,odd;<NUMBER:61
30050,1001802,單  65號以上,odd;>NUMBER:65
30050,1001801,雙  52號以下,even;<NUMBER:52
30050,1001802,雙  54號以上,even;>NUMBER:54
