90064,1001301,單  87號以下,odd;<NUMBER:87
90068,1001301,單  89號以上,odd;>NUMBER:89
90064,1001301,雙 208號以下,even;<NUMBER:208
90068,1001301,雙 210號以上,even;>NUMBER:210
