36045,1000501,單  93號以下,odd;<NUMBER:93
36055,1000501,單  95號以上,odd;>NUMBER:95
36045,1000501,雙  98號以下,even;<NUMBER:98
36055,1000501,雙 100號以上,even;>NUMBER:100
