60072,1002001,單 115號以下,odd;<NUMBER:115
60073,1002001,單 117號以上,odd;>NUMBER:117
60072,1002001,雙  48號以下,even;<NUMBER:48
60073,1002001,雙  50號以上,even;>NUMBER:50
