97366,1001505,單 339號以下,odd;<NUMBER:339
97367,1001505,單 341號以上,odd;>NUMBER:341
97366,1001505,雙 248號以下,even;<NUMBER:248
97367,1001505,雙 250號以上,even;>NUMBER:250
