60043,1002002,單  33號以下,odd;<NUMBER:33
60045,1002002,單  35號以上,odd;>NUMBER:35
60043,1002002,雙  44號以下,even;<NUMBER:44
60045,1002002,雙  46號以上,even;>NUMBER:46
