43641,6601200,單  51號以下,odd;<NUMBER:51
43642,6601200,單  53號以上,odd;>NUMBER:53
43641,6601200,雙  98巷以下,even;<LANE:98
43642,6601200,雙 100號以上,even;>NUMBER:100
