43953,6602200,單 137號以下,odd;<NUMBER:137
43963,6602200,單 157號至 203號,odd;~NUMBER:157:203
43953,6602200,雙   6號至 182號,even;~NUMBER:6:182
43963,6602200,雙 200號至 236號,even;~NUMBER:200:236
